created_at,label,category,tokenization,full_text,id_str,favorite_count,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
Fri Mar 24 19:00:16 +0000 2023,1.0,neutral,"['wagub', 'sumbar', 'serah', 'bantu', 'untuk', 'korban', 'banjir', 'bandang', 'di', 'surian', 'kabupatensolok', 'httpstcoefpdjcgglu']",wagub sumbar serahkan bantuan untuk korban banjir bandang di surian kabupatensolok https tcoefpdjcgglu,1639341377048956928,0,,,in,Kota Padang,0,0,0,https://twitter.com/mjnews_id/status/1639341377048956928,97609068,mjnews_id
Fri Mar 24 16:13:46 +0000 2023,1.0,neutral,"['rumah', 'rusdi', 'bolong', 'hantam', 'banjir', 'bandang', 'wagub', 'sumbar', 'datang', 'bawa', 'bantu', 'httpstcosp2x4dtgzt']",rumah rusdi bolong dihantam banjir bandang wagub sumbar datang bawa bantuan https tcosp2x4dtgzt,1639299475448668160,0,,,in,"Padang, Sumatera Barat",0,0,0,https://twitter.com/rakyatterkini/status/1639299475448668160,1554428897432719360,rakyatterkini
Fri Mar 24 14:36:20 +0000 2023,1.0,neutral,"['wagub', 'sumbar', 'serah', 'bantu', 'untuk', 'korban', 'banjir', 'bandang', 'kabupaten', 'solok', 'httpstcooe0h2wwt56']",wagub sumbar serahkan bantuan untuk korban banjir bandang kabupaten solok https tcooe0h2wwt56,1639274958013579266,0,,,in,Indonesia,0,0,0,https://twitter.com/IndraTanamo/status/1639274958013579266,1488835735121645575,IndraTanamo
Thu Mar 23 11:52:27 +0000 2023,1.0,neutral,"['pray', 'solok', 'pasaman', 'agam', 'nih', 'anggota', 'dpr ri', 'daerah', 'pilih', 'yang', 'banjir', 'jangan', 'hanya', 'mau', 'pilih', 'datang', 'dana', 'aspirasi', 'kalian', 'mana', 'cc', 'andre rosiade', 'update', 'banjir', 'bandang', 'sumbar', 'warga', 'mulai', 'selamat', 'httpstcoitenrpinf4']",pray solok pasaman agam nih anggota dpr_ri daerah pemilihan yang banjir jangan hanya mau dipilih datang dana aspirasi kalian kemana cc andre_rosiade update banjir bandang sumbar warga mulai selamat https tcoitenrpinf4,1638871323865931777,0,,,in,,0,0,0,https://twitter.com/Rico_1871/status/1638871323865931777,1148275280,Rico_1871
Thu Mar 23 05:34:00 +0000 2023,1.0,neutral,"['baru', 'saja', 'banjir', 'bandang', 'sumbar', '2', 'jembatan', 'ambrukrumah', 'rusakpuluhan', 'httpstcor4aemz0reu', 'lewat', 'youtube']",baru saja banjir bandang sumbar 2 jembatan ambrukrumah rusakpuluhan https tcor4aemz0reu lewat youtube,1638776085298188288,0,,,in,,0,0,0,https://twitter.com/tuk_aji/status/1638776085298188288,1460946011073888262,tuk_aji
Wed Mar 22 17:36:32 +0000 2023,1.0,neutral,"['update', 'banjir', 'bandang', 'sumbar', 'warga', 'mulai', 'selamat', 'harta', 'benda', 'yang', 'masih', 'sisa', 'httpstcogndsbknpoa']",update banjir bandang sumbar warga mulai selamatkan harta benda yang masih tersisa https tcogndsbknpoa,1638595529625182208,3,,,in,Indonesia,0,0,2,https://twitter.com/KompasTV/status/1638595529625182208,71436318,KompasTV
Mon Oct 17 05:01:02 +0000 2022,1.0,neutral,"['mpujayaprema', 'hampir', 'semua', 'daerah', 'alami', 'spt', 'ini', 'dalam', 'bbrp', 'tahun', 'akhir', 'mulai', 'dr', 'papua', 'sumbar', 'sumut', 'aceh', 'jateng', 'jabar', 'jatim', 'sulsel', 'kaltim', 'ntt', 'ntb', 'bal', 'dll', 'dalam', 'ingat', 'kita', 'banjir', 'bandang', 'jadi', 'tiap', 'tahun', 'belakang', 'ini', 'apa', 'gak', 'ada', 'gelisah', 'oleh', 'kemenlhk', 'jokowi']",mpujayaprema hampir semua daerah mengalami spt ini dalam bbrp tahun terakhir mulai dr papua sumbar sumut aceh jateng jabar jatim sulsel kaltim ntt ntb bali dll dalam ingatan kita banjir bandang terjadi tiap tahun belakangan ini apa gak ada kegelisahan oleh kemenlhk jokowi,1581872892656046080,2,,mpujayaprema,in,Indonesia,0,0,0,https://twitter.com/sambudi_99/status/1581872892656046080,84867378,sambudi_99
Sat Oct 15 03:38:38 +0000 2022,1.0,food,"['darurat', 'sahabat', 'yukk', 'kita', 'ringan', 'serta', 'bantu', 'ratus', 'warga', 'dampak', 'gempa', 'sumbar', 'dan', 'warga', 'dampak', 'bencana', 'banjir', 'bandang', 'sumut', 'bantu', 'donasi', 'dengan', 'klik', 'httpstcoiipntz59op']",darurat sahabat yukk kita ringankan serta bantu ratusan warga terdampak gempa sumbar dan warga terdampak bencana banjir bandang sumut bantu donasi dengan klik https tcoiipntz59op,1581127383402565632,0,,,in,"Indoesian, Balikpapan",0,0,0,https://twitter.com/arrasyid681/status/1581127383402565632,380120055,arrasyid681
Mon Oct 03 05:55:24 +0000 2022,1.0,neutral,"['puluh', 'rumah', 'warga', 'landa', 'banjir', 'bandang', 'di', 'nagari', 'koto', 'sani', 'kabupaten', 'solok', 'sementara', 'itu', 'potensi', 'banjir', 'dan', 'longsor', 'masih', 'ancam', 'sumbar', 'saksi', 'informasi', 'lengkap', 'dalam', 'sumatera', 'barat', 'hari', 'ini', 'pukul', '1600', 'wib', 'hanya', 'di', 'tvri', 'mediapemersatubangsa', 'httpstcoqsm2gozsii']",puluhan rumah warga dilanda banjir bandang di nagari koto sani kabupaten solok sementara itu potensi banjir dan longsor masih mengancam sumbar saksikan informasi selengkapnya dalam sumatera barat hari ini pukul 1600 wib hanya di tvri mediapemersatubangsa https tcoqsm2gozsii,1576813144579911680,0,https://pbs.twimg.com/media/FeH3LJTaAAEm15Y.jpg,,in,"Kota Padang, Sumatera Barat",0,0,0,https://twitter.com/tvrisumbar/status/1576813144579911680,1248051909560111104,tvrisumbar
Tue Sep 06 06:30:03 +0000 2022,1.0,neutral,"['jumlah', 'rumah', 'rusak', 'akibat', 'banjir', 'bandang', 'di', 'padang', 'sumbar', 'begini', 'kondisi', 'httpstcogmpjw8u1j7']",sejumlah rumah rusak akibat banjir bandang di padang sumbar begini kondisinya https tcogmpjw8u1j7,1567037393735401472,0,,,in,"Solo, Central Java, Indonesia",0,0,1,https://twitter.com/soloposdotcom/status/1567037393735401472,155169715,soloposdotcom
Mon Aug 22 06:13:42 +0000 2022,1.0,food,"['darurat', 'sahabat', 'yukk', 'kita', 'ringan', 'serta', 'bantu', 'ratus', 'warga', 'dampak', 'gempa', 'sumbar', 'dan', 'warga', 'dampak', 'bencana', 'banjir', 'bandang', 'sumut', 'bantu', 'donasi', 'dengan', 'klik', 'httpstcoiipntz59op']",darurat sahabat yukk kita ringankan serta bantu ratusan warga terdampak gempa sumbar dan warga terdampak bencana banjir bandang sumut bantu donasi dengan klik https tcoiipntz59op,1561597461214687234,0,,,in,"Indoesian, Balikpapan",0,0,0,https://twitter.com/arrasyid681/status/1561597461214687234,380120055,arrasyid681
Mon Aug 15 10:52:36 +0000 2022,1.0,neutral,"['pasca', 'banjir', 'bandang', 'akses', 'jalan', 'ke', 'garabak', 'data', 'nyaris', 'lumpuh', 'bencana', 'bencanaalam', 'banjir', 'banjirbandang', 'solok', 'kabupatensolok', 'berita', 'sumbar', 'sumbarkita', 'httpstcoz0lzlxqfss']",pasca banjir bandang akses jalan ke garabak data nyaris lumpuh bencana bencanaalam banjir banjirbandang solok kabupatensolok berita sumbar sumbarkita https tcoz0lzlxqfss,1559130933043011584,0,,,in,"Kota Padang, Sumatera Barat",0,0,0,https://twitter.com/Sumbarkita_id/status/1559130933043011584,1289854699089272833,Sumbarkita_id
Mon Aug 15 08:57:04 +0000 2022,1.0,neutral,"['banjir', 'bandang', 'rendam', 'rumah', 'warga', 'di', 'garabak', 'data', 'kabupaten', 'solok', 'sementara', 'itu', 'bksda', 'sumbar', 'tutup', 'objek', 'wisata', 'alam', 'pada', 'moment', 'hut', 'ri', 'saksi', 'informasi', 'lengkap', 'dalam', 'sumatera', 'barat', 'hari', 'ini', 'pukul', '1600', 'wib', 'hanya', 'di', 'tvri', 'mediapemersatubangsa', 'httpstcowydeogxmmv']",banjir bandang rendam rumah warga di garabak data kabupaten solok sementara itu bksda sumbar tutup objek wisata alam pada moment hut ri saksikan informasi selengkapnya dalam sumatera barat hari ini pukul 1600 wib hanya di tvri mediapemersatubangsa https tcowydeogxmmv,1559101857418866688,1,https://pbs.twimg.com/media/FaMK4EqaIAAlPJy.jpg,,in,"Kota Padang, Sumatera Barat",0,0,1,https://twitter.com/tvrisumbar/status/1559101857418866688,1248051909560111104,tvrisumbar
Thu Aug 04 07:22:19 +0000 2022,1.0,water,"['darurat', 'sahabat', 'yukk', 'kita', 'ringan', 'serta', 'bantu', 'ratus', 'warga', 'dampak', 'gempa', 'sumbar', 'dan', 'warga', 'dampak', 'bencana', 'banjir', 'bandang', 'sumut', 'bantu', 'donasi', 'dengan', 'klik', 'httpstcoiipntz59op']",darurat sahabat yukk kita ringankan serta bantu ratusan warga terdampak gempa sumbar dan warga terdampak bencana banjir bandang sumut bantu donasi dengan klik https tcoiipntz59op,1555091745742139392,0,,,in,"Indoesian, Balikpapan",0,0,0,https://twitter.com/arrasyid681/status/1555091745742139392,380120055,arrasyid681
Sat May 28 18:48:34 +0000 2022,-1.0,neutral,"['ensha1323', 'karedokleunca', 'kpk ri', 'sama', 'saat', 'aceh', 'banten', 'tsunami', 'sumbar', 'gempa', 'banjir', 'bandang', 'itu', 'azab', 'karna', 'rezim', 'islamphobia']",ensha1323 karedokleunca__ kpk_ri sama saat aceh banten tsunami sumbar gempa banjir bandang itu azab karna rezim islamphobia,1530622074397806593,0,,,in,,0,0,0,https://twitter.com/Harrytd_70/status/1530622074397806593,1494622986913333250,Harrytd_70
Thu May 05 19:03:12 +0000 2022,-1.0,neutral,"['zhandi gustav', 'cindercella', 'apakabar', 'ya', 'yang', 'congor', 'pernah', 'sumbar', 'ga', 'butuh', 'fame', 'branding', 'buat', 'ngenalin', 'diri', 'masih', 'jor2an', 'gitu', 'karya', 'ga', 'berapa', 'gimiknya', 'dah', 'banjir', 'bandang', 'bruaggkgk']",zhandi_gustav cindercella____ apakabar ya yang congornya pernah sumbar ga butuh fame branding buat ngenalin diri masih jor2an gitu karya ga seberapa gimiknya dah banjir bandang bruaggkgk,1522290833818406912,0,,zvbigwinox1,in,,0,0,0,https://twitter.com/hotaruminamix/status/1522290833818406912,1482462244185477120,hotaruminamix
Tue Apr 05 02:52:04 +0000 2022,1.0,neutral,"['sejarah', 'hari', 'ini', '5', 'april', '2020', 'banjir', 'bandang', 'dan', 'longsor', 'di', 'sumbar', 'httpstcognfpnuxuhn']",sejarah hari ini 5 april 2020 banjir bandang dan longsor di sumbar https tcognfpnuxuhn,1511174803536769024,0,,,in,"Solo, Central Java, Indonesia",0,0,0,https://twitter.com/soloposdotcom/status/1511174803536769024,155169715,soloposdotcom
Tue Mar 15 05:16:33 +0000 2022,1.0,neutral,"['dalam', 'sempat', 'sebut', 'puan', 'sampai', 'rasa', 'bela', 'sungkawa', 'atas', 'bencana', 'alam', 'gempabumi', 'amp', 'banjir', 'bandang', 'yang', 'jadi', 'di', 'pasaman', 'sumbar', 'httpstcoavanqwpmjz']",dalam kesempatan tersebut puan menyampaikan rasa bela sungkawa atas bencana alam gempabumi amp banjir bandang yang terjadi di pasaman sumbar https tcoavanqwpmjz,1503601019720138752,0,,,in,"Jakarta, Indonesia",0,0,0,https://twitter.com/GesuriID/status/1503601019720138752,584835300,GesuriID
Mon Mar 14 07:52:47 +0000 2022,1.0,neutral,"['darurat', 'sahabat', 'yukk', 'kita', 'ringan', 'serta', 'bantu', 'ratus', 'warga', 'dampak', 'gempa', 'sumbar', 'dan', 'warga', 'dampak', 'bencana', 'banjir', 'bandang', 'sumut', 'bantu', 'donasi', 'dengan', 'klik', 'httpstcoiipntz59op']",darurat sahabat yukk kita ringankan serta bantu ratusan warga terdampak gempa sumbar dan warga terdampak bencana banjir bandang sumut bantu donasi dengan klik https tcoiipntz59op,1503277950107779072,0,,,in,"Indoesian, Balikpapan",0,0,0,https://twitter.com/arrasyid681/status/1503277950107779072,380120055,arrasyid681
Thu Mar 10 07:02:38 +0000 2022,1.0,neutral,"['kunjung', 'ke', 'kecbonjol', 'simpati', 'amp', 'tigo', 'nagari', 'dalam', 'rangka', 'koordinasi', 'tanggulang', 'gempa', 'amp', 'banjir', 'bandang', 'prayforpasaman', 'pasaman', 'sumbar', 'httpstco0mbczcdac6']",kunjungan ke kecbonjol simpati amp tigo nagari dalam rangka koordinasi penanggulangan gempa amp banjir bandang prayforpasaman pasaman sumbar https tco0mbczcdac6,1501815777707507712,2,https://pbs.twimg.com/media/FNeFZGiVUAI5W-M.jpg,,in,"Kab.Pasaman, Prov.Sumbar",1,0,0,https://twitter.com/ApriasiRudi/status/1501815777707507712,1372094807422603264,ApriasiRudi
Sat Mar 05 06:00:47 +0000 2022,1.0,neutral,"['yunartowijaya', 'tuhan', 'gak', 'betul', 'turun', 'bencana', 'kemarin', 'banjir', 'bandang', 'serang', 'belum', 'gempa', 'sumbar', 'kalau', 'dki', 'semua', 'tahu', 'hanya', 'mau', 'ingat', 'semua', 'itu', 'basis', 'pks', 'yg', 'paling', 'suci', 'alangkah', 'baikny', 'kita', 'bagai', 'manusia', 'utama', 'toleransi', 'karena', 'yg', 'paling', 'tahu', 'manusia', 'adlh', 'alam']",yunartowijaya tuhan gak kebetulan menurunkan bencana kemarin banjir bandang serang sebelumnya gempa sumbar kalau dki semua tahulah hanya mau mengingatkan semua itu basis pks yg paling suci alangkah baikny kita sebagai manusia mengutamakan toleransi karena yg paling tahu manusia adlh alam,1499988273451601922,17,,yunartowijaya,in,,0,4,2,https://twitter.com/RuslanNKRI/status/1499988273451601922,1419343511887876097,RuslanNKRI
Sat Mar 05 04:21:26 +0000 2022,1.0,neutral,"['darurat', 'sahabat', 'yukk', 'kita', 'ringan', 'serta', 'bantu', 'ratus', 'warga', 'dampak', 'gempa', 'sumbar', 'dan', 'warga', 'dampak', 'bencana', 'banjir', 'bandang', 'sumut', 'bantu', 'donasi', 'dengan', 'klik', 'httpstcoiipntz59op']",darurat sahabat yukk kita ringankan serta bantu ratusan warga terdampak gempa sumbar dan warga terdampak bencana banjir bandang sumut bantu donasi dengan klik https tcoiipntz59op,1499963272896081921,0,,,in,"Indoesian, Balikpapan",0,0,0,https://twitter.com/arrasyid681/status/1499963272896081921,380120055,arrasyid681
Thu Mar 03 11:30:07 +0000 2022,1.0,neutral,"['ada', 'temu', 'sesar', 'baru', 'pascagempa', 'di', 'sumbar', 'bmkg', 'ingat', 'potensi', 'bahaya', 'banjir', 'bandang', 'nasional', 'httpstcodr1lqhs7sd', 'httpstconl1oxmvsbx']",ada temuan sesar baru pascagempa di sumbar bmkg ingatkan potensi bahaya banjir bandang nasional https tcodr1lqhs7sd https tconl1oxmvsbx,1499346377532317701,0,https://pbs.twimg.com/media/FM6_lb3UUAA6K2u.jpg,,in,Indonesia,0,0,0,https://twitter.com/wow_keren/status/1499346377532317701,313946561,wow_keren
Thu Mar 03 04:56:03 +0000 2022,1.0,neutral,"['bmkg', 'temu', 'sesar', 'baru', 'di', 'sumbar', 'ingat', 'bahaya', 'banjir', 'bandang', 'httpstcolxc1ypue1l']",bmkg temukan sesar baru di sumbar ingatkan bahaya banjir bandang https tcolxc1ypue1l,1499247205080657922,1,,,in,"Jakarta, Indonesia",0,0,1,https://twitter.com/lawjusticeco/status/1499247205080657922,567966875,lawjusticeco
Sun Feb 27 03:05:37 +0000 2022,1.0,neutral,"['mrsrachelin', 'pantesan', 'sumbar', 'tak', 'henti', 'timpa', 'musibah', 'entah', 'gempa', 'tanah', 'longsor', 'banjir', 'bandang', 'karena', 'masyarakat', 'tidak', 'jalan', 'dan', 'amal', 'ajar', 'islam', 'bagaimana', 'yg', 'rosul', 'contoh']",mrsrachelin pantesan sumbar tak henti tertimpa musibah entah gempa tanah longsor banjir bandang karena masyarakatnya tidak menjalankan dan mengamalkan ajaran islam sebagaimana yg rosul contohkan,1497769864316227585,2,,MrsRachelIn,in,,0,0,0,https://twitter.com/DewaSenja14/status/1497769864316227585,1441804764119855104,DewaSenja14
Sat Feb 26 23:56:14 +0000 2022,1.0,neutral,"['dpc', 'partai', 'demokrat', 'kabpasaman', 'provsumbar', 'beri', 'bantu', 'sembako', 'bg', 'keluarga', 'yg', 'ungsi', 'akibat', 'dr', 'gempa', 'amp', 'banjir', 'bandang', 'tgl', '250222', 'di', 'nagari', 'malampah', 'kectigo', 'nagari', 'kabpasaman', 'provsumbar', 'lebih', 'kurang', '1000', 'rumah', 'warga', 'rusak', 'beratsedang', 'agusyudhoyono', 'panca66', 'httpstcomkxhkb3qsm']",dpc partai demokrat kabpasaman provsumbar memberikan bantuan sembako bg keluarga yg mengungsi akibat dr gempa amp banjir bandang tgl 250222 di nagari malampah kectigo nagari kabpasaman provsumbar lebih kurang 1000 rumah warga rusak beratsedang agusyudhoyono panca66 https tcomkxhkb3qsm,1497722204733071364,99,https://pbs.twimg.com/media/FMj6ZF6VIAIZ9B6.jpg,,in,"Kab.Pasaman, Prov.Sumbar",2,3,16,https://twitter.com/ApriasiRudi/status/1497722204733071364,1372094807422603264,ApriasiRudi
Mon Feb 14 06:59:23 +0000 2022,1.0,evacuation route,"['puluh', 'rumah', 'di', 'pasaman', 'sumbar', 'rusak', 'akibat', 'terjang', 'banjir', 'bandang', 'insiden', 'juga', 'sebab', 'jumlah', 'jembatan', 'rusak', 'parah', 'httpstcoxu5bdf5yqt']",puluhan rumah di pasaman sumbar rusak akibat diterjang banjir bandang insiden juga menyebabkan sejumlah jembatan rusak parah https tcoxu5bdf5yqt,1493117652126121994,1,,,in,,1,0,0,https://twitter.com/detikcom/status/1493117652126121994,69183155,detikcom
Fri Dec 31 05:19:56 +0000 2021,1.0,neutral,"['1219', 'rt', 'herryftanjung', 'pmi', 'laku', 'distribusi', 'bantu', 'kepada', 'korban', 'dampak', 'bencana', 'banjir', 'bandang', 'di', 'nagari', 'alahan', 'mati', 'camat', 'simpang', 'alahan', 'mati', 'simpati', 'kab', 'pasaman', 'sumbar', 'kamis', '3012', 'bersamaelshinta', 'httpstcotw5fjwvlok']",1219 rt herryftanjung pmi melakukan distribusi bantuan kepada korban terdampak bencana banjir bandang di nagari alahan mati kecamatan simpang alahan mati simpati kab pasaman sumbar kamis 3012 bersamaelshinta https tcotw5fjwvlok,1476785168564187139,5,https://pbs.twimg.com/media/FH6RTfcUYAAPaFm.jpg,,in,,0,0,1,https://twitter.com/RadioElshinta/status/1476785168564187139,121640063,RadioElshinta
Fri Dec 31 04:49:28 +0000 2021,1.0,neutral,"['pmi', 'laku', 'distribusi', 'bantu', 'kepada', 'korban', 'dampak', 'bencana', 'banjir', 'bandang', 'di', 'nagari', 'alahan', 'mati', 'camat', 'simpang', 'alahan', 'mati', 'simpati', 'kab', 'pasaman', 'sumbar', 'kamis', '3012', 'cc', 'radioelshinta', 'sonorafm92', 'httpstcohuioexe8na']",pmi melakukan distribusi bantuan kepada korban terdampak bencana banjir bandang di nagari alahan mati kecamatan simpang alahan mati simpati kab pasaman sumbar kamis 3012 cc radioelshinta sonorafm92 https tcohuioexe8na,1476777500864700421,2,https://pbs.twimg.com/media/FH6RTfcUYAAPaFm.jpg,,in,"Jakarta Capital Region, Indone",0,0,2,https://twitter.com/HerryFTanjung/status/1476777500864700421,795491029201756160,HerryFTanjung
Sat Dec 18 09:12:25 +0000 2021,1.0,neutral,"['mandailing', 'natal', 'kabupaten', 'di', 'sumatera', 'utara', 'batas', 'langsung', 'dengan', 'sumbar', 'saat', 'ini', 'kepung', 'banjir', 'bandang', 'bnpb indonesia', 'httpstco845oalubhc']",mandailing natal kabupaten di sumatera utara berbatasan langsung dengan sumbar saat ini dikepung banjir bandang bnpb_indonesia https tco845oalubhc,1472132632339091456,1,https://pbs.twimg.com/ext_tw_video_thumb/1472132511517929472/pu/img/QGSq3mzBEEmwq32S.jpg,,in,Jakarta Capital Region,0,0,0,https://twitter.com/marwahnmunthe/status/1472132632339091456,378009020,marwahnmunthe
Tue Dec 14 16:45:08 +0000 2021,1.0,neutral,"['banjir', 'bandang', 'di', 'solok', 'selatan', 'sumbar', '2', 'rumah', 'warga', 'hanyut', 'httpstcorcckebo61c']",banjir bandang di solok selatan sumbar 2 rumah warga hanyut https tcorcckebo61c,1470797011876139012,0,,,in,Mundi Salutem,0,0,0,https://twitter.com/ISalutem/status/1470797011876139012,1311183942037327872,ISalutem
Tue Dec 14 13:20:56 +0000 2021,1.0,neutral,"['banjir', 'bandang', 'di', 'solok', 'selatan', 'sumbar', '2', 'rumah', 'wargahanyut', 'httpstco4budexor4g']",banjir bandang di solok selatan sumbar 2 rumah wargahanyut https tco4budexor4g,1470745624110895113,0,,,in,Jakarta,0,0,1,https://twitter.com/angusberesford/status/1470745624110895113,912685734594732038,angusberesford
Tue Dec 14 13:20:55 +0000 2021,1.0,neutral,"['banjir', 'bandang', 'di', 'solok', 'selatan', 'sumbar', '2', 'rumah', 'wargahanyut', 'httpstcobbpilk1ebb']",banjir bandang di solok selatan sumbar 2 rumah wargahanyut https tcobbpilk1ebb,1470745620721848322,0,,,in,indonesia,0,0,0,https://twitter.com/carilahmas/status/1470745620721848322,3196207250,carilahmas
Tue Dec 14 13:13:04 +0000 2021,1.0,neutral,"['banjir', 'bandang', 'landa', 'mukim', 'warga', 'di', 'solok', 'selatan', 'sumbar', 'httpstcorjtwogqe7v']",banjir bandang landa pemukiman warga di solok selatan sumbar https tcorjtwogqe7v,1470743642557976576,0,,,in,"Pekan Baru, Riau",0,0,0,https://twitter.com/riausky/status/1470743642557976576,3312326510,riausky
Tue Dec 14 12:55:17 +0000 2021,1.0,neutral,"['banjir', 'bandang', 'jadi', 'di', 'dusun', 'tengah', 'camat', 'sangir', 'batang', 'hari', 'sbh', 'kabupaten', 'solok', 'selatan', 'sumbar', 'akibat', '2', 'rumah', 'warga', 'hanyut', 'httpstcojvpsr0v3lc']",banjir bandang terjadi di dusun tengah kecamatan sangir batang hari sbh kabupaten solok selatan sumbar mengakibatkan 2 rumah warga hanyut https tcojvpsr0v3lc,1470739167948820484,15,,,in,,0,0,5,https://twitter.com/detikcom/status/1470739167948820484,69183155,detikcom
Mon Nov 22 04:46:21 +0000 2021,1.0,neutral,"['lama', 'ibu', 'jabat', 'sudah', 'berapa', 'juta', 'pohon', 'yg', 'ibu', 'beri', 'ijin', 'untuk', 'tebang', 'lalu', 'sintang', 'jambi', 'kampar', 'lampung', 'sumbar', 'sumut', 'banjir', 'bandang']",selama ibu menjabat sudah berapa juta pohon yg ibu beri ijin untuk ditebang lalu sintang jambi kampar lampung sumbar sumut banjir bandang,1462643591310835716,5,,,in,𝘽𝙖𝙩𝙖𝙢 ↔️𝙅𝙖𝙠𝙖𝙧𝙩𝙖,0,0,1,https://twitter.com/InayahRasyid/status/1462643591310835716,2645700810,InayahRasyid
